ResponseId,AGE,GENDER,EDUCATION,ETHNICITY,NATIVE.LANGUAGE,OTHER.LANGUAGE,ENGLISH.PROFICIENCY,SHIPLEY,HLVA,FACTOR3,rating,response,RDFKGL,study,text.id,text.question.id
R_1OHxHYQG0Tx6MZc,20,Male,Further,White,English,NA,NA,31,3,44,6,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.2
R_1OHxHYQG0Tx6MZc,20,Male,Further,White,English,NA,NA,31,3,44,6,0,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.3
R_1OHxHYQG0Tx6MZc,20,Male,Further,White,English,NA,NA,31,3,44,6,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.4
R_1OHxHYQG0Tx6MZc,20,Male,Further,White,English,NA,NA,31,3,44,6,0,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.1
R_1OHxHYQG0Tx6MZc,20,Male,Further,White,English,NA,NA,31,3,44,6,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.2
R_1OHxHYQG0Tx6MZc,20,Male,Further,White,English,NA,NA,31,3,44,6,0,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.3
R_1OHxHYQG0Tx6MZc,20,Male,Further,White,English,NA,NA,31,3,44,6,0,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.4
R_1OHxHYQG0Tx6MZc,20,Male,Further,White,English,NA,NA,31,3,44,7,0,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.1
R_1OHxHYQG0Tx6MZc,20,Male,Further,White,English,NA,NA,31,3,44,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.2
R_1OHxHYQG0Tx6MZc,20,Male,Further,White,English,NA,NA,31,3,44,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.3
R_1OHxHYQG0Tx6MZc,20,Male,Further,White,English,NA,NA,31,3,44,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.4
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,8,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.1
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,8,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.2
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,8,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.3
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,8,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.4
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,7,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.1
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,7,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.2
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,7,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.3
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,7,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.4
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,6,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.1
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,6,0,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.2
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,6,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.3
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,6,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.4
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,6,0,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.1
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,6,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.2
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,6,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.3
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,6,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.4
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.1
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.2
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.3
R_1gBZQCucJz02z0K,21,Male,Further,White,English,NA,NA,34,6,49,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.4
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.1
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.2
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.3
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.4
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,7,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.1
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,7,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.2
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,7,0,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.3
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,7,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.4
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,8,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.1
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,8,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.2
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,8,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.3
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,8,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.4
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.1
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.2
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,0,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.3
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,0,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.4
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.1
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.2
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.3
R_2WD2QTvD4pck0TH,20,Male,Higher,White,English,NA,NA,35,11,59,9,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.4
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.1
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,0,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.2
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.3
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.4
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.1
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.2
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.3
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.4
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.1
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.2
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.3
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.4
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.1
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.2
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.3
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.4
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.1
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.2
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,0,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.3
R_32SbuBXjNOg1goH,51,Female,Further,White,English,NA,NA,40,5,55,5,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.4
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.1
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.2
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.3
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.4
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.1
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.2
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.3
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.4
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.1
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.2
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.3
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.4
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.1
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.2
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.3
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,0,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.4
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.1
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.2
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.3
R_3kijxgi0UZM6ciE,20,Female,Further,White,English,NA,NA,32,8,47,8,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.4
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,6,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.1
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,6,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.2
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,6,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.3
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,6,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.4
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,3,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.1
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,3,0,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.2
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,3,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.3
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,3,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.4
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,5,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.1
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,5,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.2
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,5,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.3
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,5,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.4
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,5,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.1
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,5,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.2
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,5,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.3
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,5,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.4
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.1
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.2
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.3
R_8J8a1r8nU8zdTKF,51,Male,Further,White,English,NA,NA,39,10,48,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.4
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,6,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.1
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,6,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.2
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,6,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.3
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,6,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.4
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,6,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.1
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,6,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.2
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,6,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.3
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,6,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.4
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,7,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.1
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,7,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.2
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,7,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.3
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,7,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.4
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,8,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.1
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,8,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.2
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,8,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.3
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,8,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.4
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,9,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.1
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,9,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.2
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,9,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.3
R_3Pbgt8btS8lmkto,21,Female,Further,White,English,NA,NA,39,11,49,9,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.4
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.1
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.2
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,0,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.3
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,0,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.4
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.1
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,0,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.2
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.3
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,0,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.4
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.1
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.2
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,0,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.3
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.4
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,0,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.1
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.2
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,0,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.3
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,0,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.4
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.1
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,0,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.2
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,0,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.3
R_2bHSx4UibI9U2id,21,Female,Further,White,English,NA,NA,26,7,39,4,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.4
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.1
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.2
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.3
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,8.159,jg,studyone.TEXT.10,studyone.TEXT.10.CQ.4
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.1
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.2
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.3
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,12.073,jg,studyone.TEXT.69,studyone.TEXT.69.CQ.4
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,6,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.1
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,6,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.2
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,6,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.3
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,6,1,9.546,jg,studyone.TEXT.8,studyone.TEXT.8.CQ.4
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.1
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.2
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.3
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,7.501,jg,studyone.TEXT.30,studyone.TEXT.30.CQ.4
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.1
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.2
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.3
R_1dADXvrs5CBQuw1,27,Prefer-not-to-say,Higher,White,English,NA,NA,38,11,50,7,1,5.452,jg,studyone.TEXT.25,studyone.TEXT.25.CQ.4
